ID,Published,ChannelID,ChannelName,CategoryID,DefaultAudioLang,DefaultLang,Views,Comments,Likes,Dislikes,SearchIndex,URL,Title,Length,Length (min),PublishedAgo
UooVJPJ9n_Y,2020-04-26T06:50:11.000Z,UCDxcRZ2QzMDKE7tmc0c6D4Q,Sonali's Creations,26,en,,2300,2,72,3,492,https://youtube.com/watch?v=UooVJPJ9n_Y,Easiest Way to make Face Mask without Sewing Machine at Home | Sonali's Creations,4:22,4.366666667,12 hours ago
8NEZMEN5VBE,2020-03-26T11:00:03.000Z,UCk7fXB7wMLCrWw5uujuh5xg,Origami Art & Crafts,26,en,,2274,5,9,3,445,https://youtube.com/watch?v=8NEZMEN5VBE,3 Layer Face Mask | How To Make Face Mask At Home | Mask Making From Tissue Bag | DIY Face Mask,5:07,5.116666667,1 month ago
dnDRpmne8mQ,2020-04-24T11:30:16.000Z,UCAOUtTgjs-Th-pzdFernPHA,Slime DIY,26,en,en,2127,50,136,13,446,https://youtube.com/watch?v=dnDRpmne8mQ,DIY FACE MASK | How to make a mask handmade | DIY Face Mask No Sewing Machine #1,6:53,6.883333333,2 days ago
BcCctNa96oY,2020-03-23T00:28:23.000Z,UCHAlPH5gv6Lron15Ob_40VA,Pat Eng,22,,,2085,0,2,0,449,https://youtube.com/watch?v=BcCctNa96oY,How to make a face mask from baby wipes,1:39,1.65,1 month ago
CU1DwO659zM,2020-03-18T07:01:59.000Z,UCUlgTBgx8NEvQOoX4kftIwg,DIY 100jcev,22,,,2064,2,127,1,444,https://youtube.com/watch?v=CU1DwO659zM,How to Make PM 2.5 Face Mask / Kako da napravite PM 2.5 maska za lice,4:43,4.716666667,1 month ago
HW_pVO_JnZY,2020-04-22T15:13:50.000Z,UCo70hJzcmS8gs1D4wfDVLGg,DIY Trefa,22,en-GB,,2057,0,26,2,447,https://youtube.com/watch?v=HW_pVO_JnZY,How to Sew Face Mask BIG SIZE-Make Face Mask by Hands Simple/ Face Mask Pattern BIG SIZE,6:55,6.916666667,4 days ago
vtwPv3KrVSw,2020-04-07T01:12:29.000Z,UCpBFiyPH5vWzF3xxxbA84xQ,Melecia At Home,22,en,,2040,12,123,7,448,https://youtube.com/watch?v=vtwPv3KrVSw,Make FACE MASKS And Sell From Home In 2020! DIY/ Tutorials,4:33,4.55,2 weeks ago
nbRgEAsl2qc,2020-04-26T11:07:52.000Z,UCz0v6anxa4HH9mvZY9-cvmg,Mini Craft,26,zxx,bn,1983,13,80,5,452,https://youtube.com/watch?v=nbRgEAsl2qc,☔রাবার ব্যান্ড দিয়ে অসাম মাস্ক ডিজাইন 🍎 Make Face Mask at Home🌷 Hair Rubber Bands Face Mask Idea !,2:44,2.733333333,8 hours ago
aucRP17EfSw,2020-03-25T17:48:01.000Z,UC54kiO0qs6LSpmGwUNS7jqg,Chad Hickman,22,,,1925,0,22,0,451,https://youtube.com/watch?v=aucRP17EfSw,How to Make a Double Layer Cotton Face Mask to help Medical Professionals and First Responders.,4:15,4.25,1 month ago
X5OuQcZCiFE,2020-04-14T21:54:36.000Z,UC002M_FMTE2ow65sAm0nyMQ,Lock Laces,17,en,,1908,0,11,0,450,https://youtube.com/watch?v=X5OuQcZCiFE,How to make a Face Mask with Lock Laces®!,1:32,1.533333333,1 week ago
6gbQOIaNaTM,2020-04-23T11:04:06.000Z,UCWG0swjbNC0ge4-0GtihEAg,Jini Stitching,22,,,1659,2,54,3,456,https://youtube.com/watch?v=6gbQOIaNaTM,How to make face mask at home,4:27,4.45,3 days ago
m7_nxiJm3dI,2020-04-16T18:12:02.000Z,UCoeR2Q3gVGzBNfr5eoFs9wg,How to tie a scarf,26,zxx,,1631,27,66,0,454,https://youtube.com/watch?v=m7_nxiJm3dI,How YOU can make FACE  mask COVER from scarf.3 BEST face MASK cover from SCARVES for women and  men.,8:05,8.083333333,1 week ago
QX20a3not2U,2020-04-21T19:11:21.000Z,UCqBJ47FjJcl61fmSbcadAVg,NTV Kenya,25,,,1592,3,7,0,453,https://youtube.com/watch?v=QX20a3not2U,"Gor Mahia fan, Jaro Soja, makes face masks for fans",2:16,2.266666667,5 days ago
3TFXjkx_Veo,2020-03-25T15:33:10.000Z,UCpkAZp5zI3Ov3RxXcuw2esA,Creative Entertainment,24,,,1503,7,75,3,455,https://youtube.com/watch?v=3TFXjkx_Veo,How To Make Disposable Face Mask From Paper Towel!,3:18,3.3,1 month ago
qSdq1pe-FlU,2020-03-23T01:10:19.000Z,UCf9qslq3o940E9xH3mMGhEg,Sound Sewing & PFAFF Creative Sewing Center,22,,,1488,0,14,1,458,https://youtube.com/watch?v=qSdq1pe-FlU,How to Make Face Masks,13:38,13.63333333,1 month ago
4IhkqOtYGD0,2020-03-15T11:41:18.000Z,UCX_woc0-lxejEJzNrqg4zhA,Archie The Akita,22,,,1377,41,50,3,457,https://youtube.com/watch?v=4IhkqOtYGD0,[DIY] How to make face mask for Coronavirus Handmade!!! #Coronavirus #Mask,3:50,3.833333333,1 month ago
xoIpTpGioTA,2020-03-28T03:52:36.000Z,UCeAOiY-qpvrsueAXLWwahsw,New Crafts,22,,,1344,57,84,9,460,https://youtube.com/watch?v=xoIpTpGioTA,2 Types of Face mask yourself/How to make clothes/very Easy method/New Crafts,5:46,5.766666667,4 weeks ago
24g2wm-QCJI,2020-03-23T05:30:01.000Z,UCFJ48_tEm0agxvWDqn5fe5Q,Bundeli Creation,22,hi,,1313,1,25,2,459,https://youtube.com/watch?v=24g2wm-QCJI,How To Make Mask At Home || Bundeli Creation || Ram Kushwaha #facemask #homemademask #mask,7:38,7.633333333,1 month ago
3VngvmI0qJI,2020-03-19T14:32:06.000Z,UCwRtmyGYPEXDJ5_dJ7QIkOg,Call To Action Clothing,22,,,1238,0,8,0,462,https://youtube.com/watch?v=3VngvmI0qJI,How to Make a Simple Face Mask,4:39,4.65,1 month ago
1LGqbWHOlO4,2020-03-27T13:40:41.000Z,UCaLq9ANMA2vFIVjO-zlbgRQ,SWISS HOOD,28,,,1232,141,98,0,461,https://youtube.com/watch?v=1LGqbWHOlO4,HOW TO MAKE FACE MASK🔥FROM PAPER TOWEL🔥EASILY IN 5 MINUTES/TUTORIAL,8:34,8.566666667,4 weeks ago
Ol9YlNuV4sY,2020-04-24T15:43:42.000Z,UCweEu3yxA2Enyeh8jEpUmIg,HAPPY DOLLS,26,en-US,,1201,0,22,1,469,https://youtube.com/watch?v=Ol9YlNuV4sY,Make a nice face mask from old clothes | no sewing machine,13:29,13.48333333,2 days ago
jdf8Jv71hbE,2019-04-29T03:13:03.000Z,UCmzpTHAhoY4XkxqSuC4a49A,Mister Guna,28,,,1199,7,20,4,463,https://youtube.com/watch?v=jdf8Jv71hbE,how to make this type tik tok face mask video today evening come out,0:06,0.1,11 months ago
7dyE7LxB8a4,2020-01-04T12:11:58.000Z,UCP-ZvNtrpy4y400hjNMyM3w,Build up Beauty,26,ur,,1195,61,NaN,NaN,464,https://youtube.com/watch?v=7dyE7LxB8a4,"Anti ageing and Whitening,Glowing Face Mask.by build up beauty",7:46,7.766666667,3 months ago
UgfSgf71M78,2020-03-28T21:48:16.000Z,UCL9vkm-cvEUzaK9B4iPN6MQ,Sari Sweet Home,22,,,1180,26,79,0,467,https://youtube.com/watch?v=UgfSgf71M78,🇪🇷🇪🇷ከመይ ገርና ማስክ ኣብ ገዛና ንሰርሕ😷።How to make face mask at home😷,9:13,9.216666667,4 weeks ago
LdWCz44EOCA,2020-03-22T12:49:06.000Z,UCbNUEwRLb8Oa4TenR92OQ5w,Shan HealthyTips,22,,,1178,19,136,1,465,https://youtube.com/watch?v=LdWCz44EOCA,How to make face mask at home | face mask banany ka tarika | ShanHealthyTips,4:03,4.05,1 month ago
8fimxIYzZ7k,2020-04-23T11:42:53.000Z,UC5aeU5hk31cLzq_sAExLVWg,Ruptly,22,,,1083,18,12,9,471,https://youtube.com/watch?v=8fimxIYzZ7k,USA: Residents react as San Francisco makes face masks mandatory,2:42,2.7,3 days ago
shEBYsClpVs,2019-10-08T11:30:53.000Z,UCn8fft67YnfIt1-Xy9RuSPA,Moksha Beauty UK,22,,,1052,0,14,0,468,https://youtube.com/watch?v=shEBYsClpVs,Dead Sea Mud Face Mask - [Made In U.K] Facial Anti Ageing Blackhead Remover For All Skin Types,1:02,1.033333333,6 months ago
WlbgxEgTsNI,2020-04-14T17:15:42.000Z,UCXX8-Izw-EeP3ou5KzsqF9g,Clovia,26,en,,1050,1,11,1,474,https://youtube.com/watch?v=WlbgxEgTsNI,Make Face Mask From a Bra | Easy DIY,0:57,0.95,1 week ago
SrFzVLmbCWY,2020-03-26T22:46:00.000Z,UCl42LH1zpMpAjWW3Qtbis2g,sappilo,24,zxx,,1036,0,12,1,470,https://youtube.com/watch?v=SrFzVLmbCWY,Paper face mask,1:08,1.133333333,4 weeks ago
DV5u1HcBW2s,2020-04-26T06:47:31.000Z,UCxsXzRQTQRuY5W9Z9psyK8Q,kutikuti diy,22,,,968,2,40,1,487,https://youtube.com/watch?v=DV5u1HcBW2s,How to make face mask || NO Sewing machine! Diy easy to make facemask,10:09,10.15,12 hours ago
9m9isAvWZf8,2020-04-26T14:30:54.000Z,UC_zlgvkT31hzmFbjN8wTJHA,Taylor 4u,26,en-GB,en-GB,918,6,60,2,495,https://youtube.com/watch?v=9m9isAvWZf8,Hand made Face Mask Ideas | Full face mask,10:56,10.93333333,4 hours ago
zQERe7Preh0,2020-03-23T20:26:02.000Z,UC7L1f-x6dusuZ9X9WGsfHrw,John McCormick,26,en-US,,912,0,2,0,475,https://youtube.com/watch?v=zQERe7Preh0,How to Make a Face Mask,9:43,9.716666667,1 month ago
hK8fHPCEvfw,2020-02-29T03:03:28.000Z,UCi2S5hK912EJLTNee0MXxFQ,Japan 2020 Traveller,24,,,894,634,269,0,473,https://youtube.com/watch?v=hK8fHPCEvfw,How to Make a Face Mask 😷 with Tissue in 1 Minute,3:19,3.316666667,1 month ago
DOhZ8G7Mc8o,2020-04-25T06:16:02.000Z,UCt9T4q9KjoOGGbw3epk8E8g,Jarine's Crafty Creation,26,en,,867,6,12,0,472,https://youtube.com/watch?v=DOhZ8G7Mc8o,DIY face Mask No Sewing Machine | Make Face Mask at Home | Cloth Mask | Jarine's Crafty Creation,4:39,4.65,1 day ago
KlzYwsi9GgE,2020-03-27T10:04:27.000Z,UCeQtg4lXTgVzKFpAAi0wgjg,Hand crafts,22,,,800,16,73,5,480,https://youtube.com/watch?v=KlzYwsi9GgE,How To Make Face Mask At Home By paper,4:23,4.383333333,4 weeks ago
kw39suFMt9Q,2020-03-20T11:50:44.000Z,UCV5k5JepEV03dLzcNkk9XHw,Rajis channel,22,,,790,3,32,0,477,https://youtube.com/watch?v=kw39suFMt9Q,How To Make Mask At Home / How to make Face mask easily at home,4:07,4.116666667,1 month ago
HYdyAzmXgb4,2020-03-11T20:18:40.000Z,UC9xrfT_rWNmPcr-9bP9i4Vw,Persian_boy,28,fa,fa-IR,775,1,46,0,478,https://youtube.com/watch?v=HYdyAzmXgb4,"Iran Soha Helal co. made Nano face mask, Antiseptic agents, Medical isolation gown پوشاك بيمارستاني",1:53,1.883333333,1 month ago
v-5W0Ekyjzk,2019-05-01T01:06:27.000Z,UCXOk6smOdHEwMqkcnqKXpig,Young Living Australia and New Zealand,22,,,750,0,8,0,481,https://youtube.com/watch?v=v-5W0Ekyjzk,How to Make a DIY Simple Clay Face Mask!,0:52,0.866666667,11 months ago
AhIM7lgQULA,2020-03-27T11:54:57.000Z,UCN43fuJfkVTl2HVotbM8DGA,الكوزينة للرجال,22,,fr,741,10,34,1,479,https://youtube.com/watch?v=AhIM7lgQULA,How to make face mask كمامة كورونا😂🙈  جد سهلة وبسيطة,1:14,1.233333333,4 weeks ago
3oLNepHRm9A,2020-03-21T06:04:29.000Z,UCuhjV2-iwL6kZcw8QhtmxgQ,Kasia Malgosia Official - Life Passion Beauty,26,,,732,0,3,0,482,https://youtube.com/watch?v=3oLNepHRm9A,How to Make a Face Mask | COVID19 DEMAND | Stressed and Stuck at Home | Helping the Community,16:43,16.71666667,1 month ago
eanBhZ-5oOM,2020-04-24T19:18:22.000Z,UCjIDLJBiqUswQL7CmW-S0IQ,Tasty BONG Foods,26,,,711,43,NaN,NaN,483,https://youtube.com/watch?v=eanBhZ-5oOM,Make Fabric Face Mask at Home | Diy Face Mask No Sewing Machine | Easy Face Mask by Kidz #COVID-19,3:38,3.633333333,2 days ago
2d_DzJEL384,2020-04-25T02:30:01.000Z,UCwq06LukcCW-8COwBE8zRaw,Paper Quilling Art,27,en,,685,4,48,1,486,https://youtube.com/watch?v=2d_DzJEL384,How to make Face mask at home easy |Reusable Face mask making at Home | Face mask with filter,5:22,5.366666667,1 day ago
wxtSNDywn7M,2020-03-11T16:39:20.000Z,UCWBE3YZKI2Y4q0JIw-WjEAw,kalyani Jayalath Sewing kingdom,22,,,680,3,13,0,485,https://youtube.com/watch?v=wxtSNDywn7M,DIY How to make face mask step by step tutorial,9:46,9.766666667,1 month ago
QPfLlGUUAqs,2019-08-21T00:47:44.000Z,UCbVelzRBZ_36kJxi23R6sNA,Health Beauty and Lifestyle,26,en-GB,,677,0,1,0,484,https://youtube.com/watch?v=QPfLlGUUAqs,Anti Aging Turmeric Face Mask That Will Make You Look 10 Years Younger1!,3:27,3.45,8 months ago
G9MN5nVZ2DA,2020-04-25T14:19:17.000Z,UCObTwCXA46ijQ8pxpnshxKQ,The Maker T,26,en,en,653,NaN,7,1,489,https://youtube.com/watch?v=G9MN5nVZ2DA,Super Easy cloth face  mask - How To Make Face Mask At Home- DIY Face Mask - Mask Making by fabric,3:49,3.816666667,1 day ago
m9o61-Vd8iU,2020-03-19T17:52:25.000Z,UC1Mcb_EBY3m9678IzzfiixQ,Discover Balochistan,22,,,652,NaN,20,0,488,https://youtube.com/watch?v=m9o61-Vd8iU,How To Make Quick and Easy Homemade Hand sanitizer & Face mask Little Corona Fighters tells us,5:12,5.2,1 month ago
j-3E-yW5W2c,2020-03-26T08:56:28.000Z,UC48pA3EqrmEYxos_acXqGwg,AK chanel,22,en-US,,629,1,17,1,490,https://youtube.com/watch?v=j-3E-yW5W2c,Why do Asians wear face masks? Do they wear masks just for Corona virus prevention?,3:01,3.016666667,1 month ago
NgWZdb8JYNI,2020-04-19T10:18:15.000Z,UCYgv3Z9yNgsHA7xiCONMcRA,Bangla Crafts,26,,,626,4,20,2,498,https://youtube.com/watch?v=NgWZdb8JYNI,Face Mask Sewing Tutorial | How to Make Face Mask | Homemade mask | Face Mask Ideas,4:55,4.916666667,1 week ago
FhZC-Hf1IVo,2020-04-26T03:53:21.000Z,UChfdE1PmRHTLwKd9uF5AWEA,The Twins Day,22,en-US,,603,53,53,0,503,https://youtube.com/watch?v=FhZC-Hf1IVo,How To Make A Face Mask Out Of Bandana ( please share),6:10,6.166666667,15 hours ago
C19b810vE3M,2019-08-22T14:17:22.000Z,UC94-iAYvfy6x3u1gb2P_tpA,Shaheen Fatima,26,,,571,15,56,0,491,https://youtube.com/watch?v=C19b810vE3M,How to make face mask for detanning/ tan removal. Tan removal at home. Easy DIY for tan removal.,3:30,3.5,8 months ago
2X__9tDDRT4,2020-04-23T17:48:28.000Z,UCz1LS15lMJm9mWrAvv8yeCg,Procraftination,22,,,561,3,22,1,494,https://youtube.com/watch?v=2X__9tDDRT4,How To Make Face Masks from Crown Royal Bags,18:04,18.06666667,3 days ago
8JJylhaGtZ8,2020-04-24T12:02:48.000Z,UCUTeE-as508hixQrNVHO7vQ,CitiTube,25,,,529,1,3,1,507,https://youtube.com/watch?v=8JJylhaGtZ8,Wearing of face masks made mandatory in Accra to stop COVID-19 spread | Citi Newsroom,3:46,3.766666667,2 days ago
9Nte6dZ7hkA,2020-03-21T15:39:23.000Z,UCcy3K98yeMXSHeIq99FXpoA,My Golden Thimble,22,,,517,0,3,1,501,https://youtube.com/watch?v=9Nte6dZ7hkA,How to make a face mask quick,7:33,7.55,1 month ago
pJ1tOWRys6Y,2020-03-27T14:09:29.000Z,UCoqJrnB1S1EkLJSTi-JsBzg,French Creek Farmhouse,22,,,500,0,4,0,496,https://youtube.com/watch?v=pJ1tOWRys6Y,Ep. 3 | DIY Projects | How to Make Fabric Face Masks | French Creek Farmhouse,10:43,10.71666667,4 weeks ago
cdVz-Rhq_lw,2020-04-24T01:50:06.000Z,UCCpVh94LBsADdEuxzh7kySQ,SiriKnows,26,,,479,5,63,0,504,https://youtube.com/watch?v=cdVz-Rhq_lw,How to make  face mask at home | episode 001,0:53,0.883333333,2 days ago
cL_XoJk0LzE,2020-03-27T20:45:27.000Z,UCaxTbEljfKdMmZYLB8r0Mfg,Kameelah Ali Tv,22,,,478,3,21,0,497,https://youtube.com/watch?v=cL_XoJk0LzE,DIY Face mask *UPDATE* | What you can use to make Face mask if you cannot find them,3:05,3.083333333,4 weeks ago
pzDwTHxpSi0,2020-04-24T18:11:35.000Z,UCLnL-RfWmIR7K37enFVlw6w,Lomelino Family,22,,,464,9,87,0,500,https://youtube.com/watch?v=pzDwTHxpSi0,HOPE MAKES FACE MASKS!!!,12:16,12.26666667,2 days ago
NeausmpPR38,2020-03-27T15:53:22.000Z,UCmGYViQfPtSpON-U1orTa8w,SKILL HAND,26,en,,460,9,53,0,499,https://youtube.com/watch?v=NeausmpPR38,DIY Home Made Face Mask #quarantine #stayhome #staysafe,2:10,2.166666667,4 weeks ago
8eXTcaSS3Gc,2020-03-15T11:05:20.000Z,UCdoV7gd0tHhuVxacLGEJkmA,Cooking Crafts,22,en-US,,443,18,13,0,505,https://youtube.com/watch?v=8eXTcaSS3Gc,How To Make Mask At Home 😷 Best Way Make Face Mask Easily | DIY | DIY Mask | Handmade Mask,6:49,6.816666667,1 month ago
GkOPUVr0yjc,2020-03-23T09:45:48.000Z,UCa7TaZw4eftDYFgA8iUaRiQ,Flavour's Shore,22,,,423,22,14,0,502,https://youtube.com/watch?v=GkOPUVr0yjc,DIY face mask || Home made face mask || Disposable face mask || flavour's shore,1:53,1.883333333,1 month ago
rZDIuZuNTYU,2020-04-23T09:39:18.000Z,UCQo6r8LxWD3Mej5_OpFMlLQ,crafteholic,26,en,,390,5,31,2,506,https://youtube.com/watch?v=rZDIuZuNTYU,easy to make face mask at home\diy face mask with cotton cloth,5:49,5.816666667,3 days ago
PhrnT1ARZaM,2020-04-26T10:47:25.000Z,UC058YjCQavx6RiS7R8JFv7A,DIY CRAFT,22,,,344,0,NaN,NaN,510,https://youtube.com/watch?v=PhrnT1ARZaM,DIY COMO HACER MÁSCARA PROTECTORA》 HOW TO MAKE FACE MASK,11:03,11.05,8 hours ago
N8EhPplATK8,2020-03-22T17:47:51.000Z,UCTh8b6MDtYA_POQENeu3s7Q,Momma Ang,26,,,340,0,3,0,466,https://youtube.com/watch?v=N8EhPplATK8,How To Make Face Mask In Under 5 Min !,6:59,6.983333333,1 month ago
b6yh7iZv03Y,2020-04-25T10:10:34.000Z,UCG4AARr1FWjYCkBHYkd0Odg,Wifiart & Craft,26,en,,322,3,21,1,508,https://youtube.com/watch?v=b6yh7iZv03Y,Make face mask at Home | 如何在家製作面膜 | Make Fabric Face Mask at home | DIY Face Mask No Sewing Machine,4:20,4.333333333,1 day ago
DH3AEbaIEDY,2020-04-20T03:46:34.000Z,UCXvCMovBvdPfbfAAM8DZiNg,Diane Makes,24,,,289,1,4,0,515,https://youtube.com/watch?v=DH3AEbaIEDY,Dene language - how to make face mask,18:09,18.15,6 days ago
AQq9_sBjnFs,2020-04-26T04:47:24.000Z,UCKSeCf8bzv8YUZ6okwZfWKQ,Beads Art,26,en,,276,4,26,1,509,https://youtube.com/watch?v=AQq9_sBjnFs,How to make a Face Mask at Home| DIY face mask no sewing machine | ऐसे बनाएं फेस मास्क | Beads art,5:04,5.066666667,14 hours ago
TUJr89LQao8,2020-04-26T15:57:56.000Z,UCHTK-2W11Vh1V4uwofOfR4w,AP Archive,25,,,189,4,4,0,513,https://youtube.com/watch?v=TUJr89LQao8,Nuns make face masks to help halt pandemic spread,5:13,5.216666667,3 hours ago
4feAhdTDKac,2020-04-20T22:25:14.000Z,UCyRvjnhiC0MOXWS-7COPtyQ,RwandaTV,25,en,,187,0,1,1,511,https://youtube.com/watch?v=4feAhdTDKac,Locally made face masks to hit the market this Wednesday,2:55,2.916666667,5 days ago
OA3q3KpTe5I,2020-04-24T12:37:29.000Z,UCwCzgKWyAykbtuHf8CNboow,Feruje Comedy /Byose in 1Tv,26,en,,172,1,13,0,512,https://youtube.com/watch?v=OA3q3KpTe5I,How to make a DIY face masks/ Home made face masks/ Uko wakora mask,3:38,3.633333333,2 days ago
LFJYE1pEyYs,2020-04-25T16:05:04.000Z,UCGO9wZHHFm7y8gc7TnkHu8Q,Akorede Adenike,26,en,,162,3,15,0,514,https://youtube.com/watch?v=LFJYE1pEyYs,How To Make Face Mask Without Sewing Machine| | Fabric Face Mask,8:48,8.8,1 day ago
8VL3rzRaFTA,2020-04-25T22:01:47.000Z,UCA346_LJj4_Ni0T0NgPRnhA,iCrafts Tips,26,en,fa-AF,106,1,2,0,516,https://youtube.com/watch?v=8VL3rzRaFTA,How to make face mask at home easy way/ make face mask from cloth bag /Face mask Sewing tutorial,4:07,4.116666667,21 hours ago
jLdwexZ44xw,2020-04-26T17:23:08.000Z,UCwU99NIs_kYaREuxgdjKKYQ,MR. CREATOR,26,en,en,106,1,5,0,518,https://youtube.com/watch?v=jLdwexZ44xw,Face Mask Sewing Tutorial | DIY Cloth Face Mask | How to make Face Mask with Filter Pocket,6:26,6.433333333,2 hours ago
7AvCr5QdJd0,2020-04-26T04:30:00.000Z,UCAzFwQThXUJub9TNZxLfD-A,Shreya Fashion,26,hi,,100,0,5,0,517,https://youtube.com/watch?v=7AvCr5QdJd0,DIY : How to make face mask without sewing machine,6:06,6.1,14 hours ago
MQZAbz0iu2Q,2020-04-25T20:36:36.000Z,UCcNnf5Cwsivn8pQ5N7BmgUg,DiyCoolHacks,28,,,90,4,3,0,519,https://youtube.com/watch?v=MQZAbz0iu2Q,How To Make Mask At Home - How to Make a Face Mask at Home Easy - How To Make  Mask By Tissue Paper,1:31,1.516666667,22 hours ago
69cTjem9ETM,2020-04-24T07:34:35.000Z,UC9oVRXjss-fZ-WZoOXwrTlQ,anna novales,24,,,63,37,20,0,520,https://youtube.com/watch?v=69cTjem9ETM,HOW TO MAKE FACE MASK WITH PLASTIC EYES COVER | EASY TO MAKE | WASHABLE,6:17,6.283333333,2 days ago
